state,state_name,year,cigsale,lnincome,beer,age15to24,retprice
26,Ohio,1998,106.4000015,,,,172.8999939
26,Ohio,1999,104.0,,,,193.1999969
26,Ohio,2000,99.90000153,,,,265.3999939
27,Oklahoma,1970,108.4000015,,,0.1754591614,38.40000153
27,Oklahoma,1971,115.4000015,,,0.1765248179,39.79999924
27,Oklahoma,1972,121.6999969,9.625026703,,0.1775904745,39.79999924
27,Oklahoma,1973,124.0999985,9.682418823,,0.1786561161,40.40000153
27,Oklahoma,1974,130.5,9.675103188,,0.1797217727,41.0
27,Oklahoma,1975,132.8999939,9.682616234,,0.1807874292,43.59999847
27,Oklahoma,1976,138.6000061,9.712260246,,0.1818530858,46.40000153
27,Oklahoma,1977,140.3999939,9.740366936,,0.1829187423,47.90000153
27,Oklahoma,1978,143.6000061,9.782526016,,0.1839843839,53.09999847
27,Oklahoma,1979,141.6000061,9.809666634,,0.1850500405,55.5
27,Oklahoma,1980,141.6000061,9.811437607,,0.186115697,62.90000153
27,Oklahoma,1981,143.6999969,9.844989777,,0.1817682534,65.80000305
27,Oklahoma,1982,147.0,9.853139877,,0.1774208099,71.69999695
27,Oklahoma,1983,140.0,9.80484581,,0.1730733663,83.90000153
27,Oklahoma,1984,128.1000061,9.813323021,17.79999924,0.1687259227,93.30000305
27,Oklahoma,1985,124.1999969,9.816129684,18.10000038,0.164378494,95.09999847
27,Oklahoma,1986,119.9000015,9.801921844,18.29999924,0.1600310504,104.5999985
27,Oklahoma,1987,113.0999985,9.779805183,18.20000076,0.1556836069,114.4000015
27,Oklahoma,1988,103.5999985,9.801469803,18.29999924,0.1513361633,122.5999985
27,Oklahoma,1989,97.5,9.818205833,18.39999962,0.1469887197,133.3999939
27,Oklahoma,1990,88.40000153,9.828145027,19.70000076,0.1426412761,146.1000061
27,Oklahoma,1991,87.80000305,9.822683334,19.70000076,,149.1000061
27,Oklahoma,1992,86.30000305,9.844190598,19.89999962,,170.6000061
27,Oklahoma,1993,86.19999695,9.848171234,20.0,,182.3999939
27,Oklahoma,1994,104.8000031,9.861186981,20.39999962,,163.3999939
27,Oklahoma,1995,109.5,9.898375511,20.0,,161.1000061
27,Oklahoma,1996,110.8000031,9.918806076,19.89999962,,162.6999969
27,Oklahoma,1997,111.8000031,9.919992447,20.10000038,,172.0
27,Oklahoma,1998,112.1999969,,,,183.6000061
27,Oklahoma,1999,111.4000015,,,,203.3999939
27,Oklahoma,2000,108.9000015,,,,272.6000061
28,Pennsylvania,1970,107.3000031,,,0.1633759886,38.40000153
28,Pennsylvania,1971,106.3000031,,,0.1650845855,44.70000076
28,Pennsylvania,1972,109.0,9.784274101,,0.1667931676,44.70000076
28,Pennsylvania,1973,110.6999969,9.821087837,,0.1685017645,44.90000153
28,Pennsylvania,1974,114.1999969,9.814226151,,0.1702103466,46.59999847
28,Pennsylvania,1975,114.5999985,9.804515839,,0.1719189435,49.79999924
28,Pennsylvania,1976,118.8000031,9.843310356,,0.1736275405,52.29999924
28,Pennsylvania,1977,120.0999985,9.873370171,,0.1753361225,53.29999924
28,Pennsylvania,1978,122.3000031,9.902812958,,0.1770447195,57.40000153
28,Pennsylvania,1979,122.5999985,9.899785042,,0.1787533015,60.59999847
28,Pennsylvania,1980,124.0,9.869997978,,0.1804618984,61.29999924
28,Pennsylvania,1981,125.1999969,9.866443634,,0.1764555871,64.80000305
28,Pennsylvania,1982,123.3000031,9.862766266,,0.1724492908,69.80000305
28,Pennsylvania,1983,125.3000031,9.876906395,,0.1684429795,81.69999695
28,Pennsylvania,1984,115.3000031,9.911305428,24.89999962,0.1644366682,97.69999695
28,Pennsylvania,1985,115.8000031,9.944738388,24.89999962,0.1604303718,100.0999985
28,Pennsylvania,1986,113.9000015,9.987108231,25.20000076,0.1564240605,104.9000015
28,Pennsylvania,1987,110.5999985,10.00092793,25.10000038,0.1524177492,110.0
28,Pennsylvania,1988,107.5999985,10.02141285,25.29999924,0.1484114379,112.3000031
28,Pennsylvania,1989,107.0999985,10.0474472,24.60000038,0.1444051415,122.8000031
28,Pennsylvania,1990,101.3000031,10.05147076,25.79999924,0.1403988302,133.6999969
28,Pennsylvania,1991,102.5,10.04936314,24.60000038,,144.1000061
28,Pennsylvania,1992,96.19999695,10.06762981,23.5,,176.1999969
28,Pennsylvania,1993,94.69999695,10.0687418,23.70000076,,183.8000031
28,Pennsylvania,1994,95.40000153,10.09233665,23.39999962,,158.1000061
28,Pennsylvania,1995,95.40000153,10.13071918,22.39999962,,161.6999969
28,Pennsylvania,1996,93.30000305,10.15594673,22.39999962,,169.3999939
28,Pennsylvania,1997,92.90000153,10.15233803,22.10000038,,176.5
28,Pennsylvania,1998,92.09999847,,,,190.8999939
28,Pennsylvania,1999,91.09999847,,,,205.0
28,Pennsylvania,2000,87.90000153,,,,280.1000061
29,Rhode Island,1970,123.9000015,,,0.183157891,39.29999924
29,Rhode Island,1971,123.1999969,,,0.1838494986,40.20000076
29,Rhode Island,1972,134.3999939,9.77021122,,0.1845410913,41.59999847
29,Rhode Island,1973,142.0,9.785203934,,0.1852326989,40.59999847
29,Rhode Island,1974,146.1000061,9.765945435,,0.1859243065,41.29999924
29,Rhode Island,1975,154.6999969,9.757125854,,0.1866159141,44.29999924
29,Rhode Island,1976,150.1999969,9.795516968,,0.1873075068,52.20000076
29,Rhode Island,1977,148.8000031,9.81970787,,0.1879991144,52.29999924
29,Rhode Island,1978,146.8000031,9.842970848,,0.188690722,56.29999924
29,Rhode Island,1979,145.8000031,9.843946457,,0.1893823147,58.70000076
29,Rhode Island,1980,149.3000031,9.835398674,,0.1900739223,60.0
29,Rhode Island,1981,151.1999969,9.836283684,,0.1864104569,64.5
29,Rhode Island,1982,146.3000031,9.842974663,,0.1827469915,71.59999847
29,Rhode Island,1983,135.8000031,9.882348061,,0.1790835112,84.0
29,Rhode Island,1984,136.8999939,9.93138504,25.10000038,0.1754200459,94.80000305
29,Rhode Island,1985,133.3999939,9.955239296,25.70000076,0.1717565805,100.3000031
29,Rhode Island,1986,136.3000031,10.00256538,26.0,0.1680931151,101.8000031
29,Rhode Island,1987,124.4000015,10.02757072,25.60000038,0.1644296497,113.5
29,Rhode Island,1988,138.0,10.06529713,25.29999924,0.1607661694,121.5
29,Rhode Island,1989,120.8000031,10.08002472,24.79999924,0.157102704,134.8000031
29,Rhode Island,1990,101.4000015,10.05991554,24.0,0.1534392387,150.8999939
29,Rhode Island,1991,103.5999985,10.03950691,24.29999924,,170.3000031
29,Rhode Island,1992,100.0999985,10.04970264,22.79999924,,190.0
29,Rhode Island,1993,94.09999847,10.06694508,22.29999924,,197.8999939
29,Rhode Island,1994,91.90000153,10.08022404,22.60000038,,168.8999939
29,Rhode Island,1995,90.80000305,10.1350317,22.20000076,,209.6000061
29,Rhode Island,1996,87.5,10.14552498,21.70000076,,214.8999939
29,Rhode Island,1997,90.0,10.15322495,22.89999962,,217.0
29,Rhode Island,1998,88.69999695,,,,232.1999969
29,Rhode Island,1999,86.90000153,,,,251.6999969
29,Rhode Island,2000,83.09999847,,,,322.8999939
30,South Carolina,1970,103.5999985,,,0.200308755,32.5
30,South Carolina,1971,115.0,,,0.2004892826,34.29999924
30,South Carolina,1972,118.6999969,9.509308815,,0.2006698102,34.09999847
30,South Carolina,1973,125.5,9.563993454,,0.2008503377,33.5
30,South Carolina,1974,129.6999969,9.558746338,,0.2010308653,35.20000076
30,South Carolina,1975,130.5,9.527853966,,0.2012113929,38.09999847
30,South Carolina,1976,136.8000031,9.574728012,,0.2013919204,41.0
30,South Carolina,1977,137.1999969,9.589701653,,0.201572448,42.20000076
30,South Carolina,1978,140.3999939,9.626874924,,0.2017529756,49.20000076
30,South Carolina,1979,135.6999969,9.623209,,0.2019335032,50.20000076
30,South Carolina,1980,138.3000031,9.601185799,,0.2021140307,52.29999924
30,South Carolina,1981,136.1000061,9.600561142,,0.1976889968,54.70000076
30,South Carolina,1982,136.0,9.583789825,,0.1932639778,61.90000153
30,South Carolina,1983,131.1000061,9.625990868,,0.1888389438,72.40000153
30,South Carolina,1984,127.0,9.675048828,22.0,0.1844139248,81.30000305
30,South Carolina,1985,125.4000015,9.697684288,22.10000038,0.1799888909,83.0
30,South Carolina,1986,126.5999985,9.729728699,22.89999962,0.175563857,88.69999695
30,South Carolina,1987,126.5999985,9.754576683,23.5,0.1711388379,95.30000305
30,South Carolina,1988,124.4000015,9.792578697,24.0,0.166713804,99.90000153
30,South Carolina,1989,122.4000015,9.796467781,24.0,0.162288785,111.9000015
30,South Carolina,1990,118.5999985,9.827638626,25.60000038,0.1578637511,125.1999969
30,South Carolina,1991,121.5,9.810625076,23.79999924,,129.0
30,South Carolina,1992,112.8000031,9.825443268,23.79999924,,151.8999939
30,South Carolina,1993,115.1999969,9.834692955,24.20000076,,164.5
30,South Carolina,1994,112.1999969,9.867613792,24.70000076,,139.1000061
30,South Carolina,1995,109.1999969,9.909873009,24.89999962,,140.0
30,South Carolina,1996,102.9000015,9.926653862,25.39999962,,149.5
30,South Carolina,1997,124.5,9.936011314,25.60000038,,153.8999939
30,South Carolina,1998,126.9000015,,,,165.3000031
30,South Carolina,1999,109.4000015,,,,179.6000061
30,South Carolina,2000,103.9000015,,,,255.3000031
31,South Dakota,1970,92.69999695,,,0.1786786765,38.5
31,South Dakota,1971,96.69999695,,,0.1804924309,38.5
31,South Dakota,1972,103.0,9.630848885,,0.1823061854,39.09999847
31,South Dakota,1973,103.5,9.80878067,,0.1841199398,39.59999847
31,South Dakota,1974,108.4000015,9.697823524,,0.1859336942,40.40000153
31,South Dakota,1975,113.5,9.694461823,,0.1877474487,42.79999924
31,South Dakota,1976,116.6999969,9.623667717,,0.1895611882,45.0
31,South Dakota,1977,115.5999985,9.678478241,,0.1913749427,46.40000153
31,South Dakota,1978,116.9000015,9.756708145,,0.1931886971,53.20000076
31,South Dakota,1979,117.4000015,9.752882957,,0.1950024515,54.09999847
31,South Dakota,1980,114.6999969,9.616186142,,0.196816206,58.79999924
31,South Dakota,1981,115.6999969,9.665717125,,0.1910096258,62.29999924
31,South Dakota,1982,113.0,9.649112701,,0.1852030307,68.0
31,South Dakota,1983,109.8000031,9.655467033,,0.1793964505,78.80000305
31,South Dakota,1984,105.6999969,9.72109127,21.70000076,0.1735898703,89.80000305
31,South Dakota,1985,104.4000015,9.719058037,20.89999962,0.1677832901,92.30000305
31,South Dakota,1986,97.0,9.753732681,21.20000076,0.1619766951,108.5
31,South Dakota,1987,95.80000305,9.779506683,21.5,0.1561701149,113.6999969
31,South Dakota,1988,91.90000153,9.76535511,21.0,0.1503635347,124.6999969
31,South Dakota,1989,87.40000153,9.814281464,21.60000038,0.1445569396,130.1000061
31,South Dakota,1990,88.30000305,9.861736298,23.39999962,0.1387503594,138.8999939
31,South Dakota,1991,91.80000305,9.869861603,23.5,,150.3000031
31,South Dakota,1992,93.0,9.896075249,23.60000038,,163.0
31,South Dakota,1993,91.59999847,9.902385712,23.5,,180.3000031
31,South Dakota,1994,94.80000305,9.972071648,24.29999924,,154.3999939
31,South Dakota,1995,98.59999847,9.924324989,23.70000076,,162.1000061
31,South Dakota,1996,92.30000305,9.987908363,24.29999924,,171.1999969
31,South Dakota,1997,88.80000305,9.955562592,24.10000038,,181.6999969
31,South Dakota,1998,88.30000305,,,,192.8000031
31,South Dakota,1999,83.5,,,,207.8999939
31,South Dakota,2000,75.09999847,,,,272.8999939
32,Tennessee,1970,99.80000305,,,0.1780438125,39.90000153
32,Tennessee,1971,106.3000031,,,0.1788192689,41.59999847
32,Tennessee,1972,111.5,9.569716454,,0.1795947105,41.59999847
32,Tennessee,1973,109.6999969,9.63097477,,0.180370152,40.79999924
32,Tennessee,1974,114.8000031,9.609496117,,0.1811456084,42.5
32,Tennessee,1975,117.4000015,9.584546089,,0.1819210649,45.29999924
32,Tennessee,1976,121.6999969,9.632029533,,0.1826965064,48.29999924
32,Tennessee,1977,124.5999985,9.655990601,,0.1834719479,49.59999847
32,Tennessee,1978,127.3000031,9.70067215,,0.1842474043,54.79999924
32,Tennessee,1979,127.1999969,9.690542221,,0.1850228608,57.29999924
32,Tennessee,1980,130.3999939,9.657697678,,0.1857983023,60.29999924
32,Tennessee,1981,129.1000061,9.655215263,,0.1821052283,63.70000076
32,Tennessee,1982,131.3999939,9.642688751,,0.1784121543,68.30000305
32,Tennessee,1983,129.0,9.672341347,,0.1747190654,79.09999847
32,Tennessee,1984,125.0999985,9.729241371,19.70000076,0.1710259914,88.30000305
32,Tennessee,1985,128.6999969,9.757004738,19.79999924,0.1673329175,92.5
32,Tennessee,1986,129.0,9.814326286,20.89999962,0.1636398435,98.80000305
32,Tennessee,1987,130.6000061,9.842340469,21.0,0.1599467695,103.5
32,Tennessee,1988,125.3000031,9.864699364,21.5,0.1562536806,112.0999985
32,Tennessee,1989,124.6999969,9.878852844,21.10000038,0.1525606066,121.5
32,Tennessee,1990,121.8000031,9.87950325,21.89999962,0.1488675326,135.0
32,Tennessee,1991,120.5999985,9.874686241,21.39999962,,137.3999939
32,Tennessee,1992,121.0,9.91144371,21.70000076,,163.8999939
32,Tennessee,1993,120.8000031,9.925889015,21.60000038,,170.1999969
32,Tennessee,1994,118.8000031,9.960689545,21.5,,150.3000031
32,Tennessee,1995,125.4000015,10.02625942,21.39999962,,153.0
32,Tennessee,1996,119.1999969,10.03449631,21.5,,155.8999939
32,Tennessee,1997,118.9000015,10.03077984,21.29999924,,161.1000061
32,Tennessee,1998,119.6999969,,,,167.6999969
32,Tennessee,1999,115.5999985,,,,189.5
32,Tennessee,2000,108.6999969,,,,261.2000122
33,Texas,1970,106.4000015,,,0.1831413507,40.40000153
33,Texas,1971,108.9000015,,,0.1843085587,42.0
33,Texas,1972,108.5999985,9.675209045,,0.1854757667,46.90000153
33,Texas,1973,110.4000015,9.72544384,,0.1866429746,46.40000153
33,Texas,1974,114.6999969,9.722986221,,0.1878101826,47.5
33,Texas,1975,116.0,9.734613419,,0.1889773905,50.59999847
33,Texas,1976,121.4000015,9.780997276,,0.1901445836,53.29999924
33,Texas,1977,124.1999969,9.812738419,,0.1913117915,53.29999924
33,Texas,1978,126.5999985,9.863806725,,0.1924789995,59.09999847
33,Texas,1979,126.4000015,9.877560616,,0.1936462075,62.20000076
33,Texas,1980,129.6999969,9.868579865,,0.1948134154,63.70000076
33,Texas,1981,129.0,9.898188591,,0.1905500591,66.90000153
33,Texas,1982,131.1999969,9.887208939,,0.1862867177,73.80000305
33,Texas,1983,126.4000015,9.88021183,,0.1820233613,84.09999847
33,Texas,1984,117.1999969,9.909603119,29.79999924,0.177760005,93.80000305
33,Texas,1985,115.9000015,9.928035736,29.10000038,0.1734966636,102.0999985
33,Texas,1986,113.6999969,9.898400307,29.0,0.1692333072,105.5
33,Texas,1987,105.8000031,9.889120102,27.5,0.1649699509,114.4000015
33,Texas,1988,96.5,9.905222893,27.5,0.1607065946,128.0
33,Texas,1989,94.5,9.919108391,27.60000038,0.1564432532,137.0
33,Texas,1990,85.59999847,9.930641174,29.0,0.1521798968,145.6999969
33,Texas,1991,79.40000153,9.930666924,27.70000076,,173.6000061
33,Texas,1992,77.19999695,9.957263947,28.5,,186.0
33,Texas,1993,81.30000305,9.96424675,28.10000038,,204.6000061
33,Texas,1994,78.80000305,9.974076271,28.29999924,,177.6999969
33,Texas,1995,75.19999695,10.03183937,27.10000038,,185.0
33,Texas,1996,74.59999847,10.0528183,27.10000038,,188.3999939
33,Texas,1997,72.59999847,10.07079792,27.0,,189.8000031
33,Texas,1998,73.19999695,,,,201.8000031
33,Texas,1999,67.59999847,,,,225.0
33,Texas,2000,69.30000305,,,,292.2999878
34,Utah,1970,65.5,,,0.2020774335,34.59999847
34,Utah,1971,67.69999695,,,0.2020613402,36.59999847
34,Utah,1972,71.30000305,9.601121902,,0.202045247,37.20000076
34,Utah,1973,72.69999695,9.626667023,,0.2020291537,36.5
34,Utah,1974,75.59999847,9.612169266,,0.2020130605,37.79999924
34,Utah,1975,75.80000305,9.601020813,,0.2019969672,40.5
34,Utah,1976,77.90000153,9.645159721,,0.2019808739,43.40000153
34,Utah,1977,78.0,9.673471451,,0.2019647807,44.70000076
34,Utah,1978,79.59999847,9.708169937,,0.2019486874,49.5
34,Utah,1979,79.09999847,9.694103241,,0.2019325942,53.70000076
34,Utah,1980,74.80000305,9.654541016,,0.2019165009,57.20000076
34,Utah,1981,77.59999847,9.640061378,,0.1983949989,62.70000076
34,Utah,1982,73.59999847,9.6280756,,0.1948734969,68.09999847
34,Utah,1983,69.0,9.643307686,,0.1913519949,82.0
34,Utah,1984,66.30000305,9.678897858,13.39999962,0.1878304929,95.30000305
34,Utah,1985,66.5,9.697767258,13.80000019,0.1843090057,104.5999985
34,Utah,1986,64.40000153,9.715573311,13.69999981,0.1807875037,103.5
34,Utah,1987,67.69999695,9.719885826,13.0,0.1772660017,108.5999985
34,Utah,1988,55.0,9.729156494,12.80000019,0.1737444997,122.9000015
34,Utah,1989,57.0,9.746020317,12.69999981,0.1702229977,135.6000061
34,Utah,1990,53.40000153,9.755159378,12.69999981,0.1667014956,151.8999939
34,Utah,1991,53.5,9.762184143,13.19999981,,167.1000061
34,Utah,1992,55.0,9.783387184,13.0,,170.1000061
34,Utah,1993,56.20000076,9.793717384,21.89999962,,180.1000061
34,Utah,1994,55.79999924,9.836628914,12.89999962,,160.3999939
34,Utah,1995,52.0,9.872344971,12.80000019,,168.8000031
34,Utah,1996,54.0,9.904766083,13.19999981,,174.8999939
34,Utah,1997,57.0,9.915579796,13.0,,186.1999969
34,Utah,1998,42.29999924,,,,222.6999969
34,Utah,1999,43.90000153,,,,243.6999969
34,Utah,2000,40.70000076,,,,312.8999939
35,Vermont,1970,122.5999985,,,0.1797752827,37.70000076
35,Vermont,1971,124.4000015,,,0.1813672185,39.5
35,Vermont,1972,138.0,9.673069,,0.1829591691,40.0
35,Vermont,1973,146.8000031,9.699158669,,0.1845511198,39.79999924
35,Vermont,1974,151.8000031,9.661791801,,0.1861430556,41.29999924
35,Vermont,1975,155.5,9.637124062,,0.1877349913,41.79999924
35,Vermont,1976,171.1000061,9.680713654,,0.189326942,47.09999847
35,Vermont,1977,169.3999939,9.687761307,,0.1909188926,47.0
35,Vermont,1978,162.3999939,9.746977806,,0.1925108284,52.5
35,Vermont,1979,160.8999939,9.747611046,,0.1941027641,54.79999924
35,Vermont,1980,161.6000061,9.72296524,,0.1956947148,58.90000153
35,Vermont,1981,163.8000031,9.72743988,,0.1911066324,61.0
35,Vermont,1982,162.3000031,9.723439217,,0.186518535,66.80000305
35,Vermont,1983,153.8000031,9.759016991,,0.1819304526,77.0
35,Vermont,1984,144.3000031,9.805239677,26.29999924,0.1773423553,90.59999847
35,Vermont,1985,144.5,9.848504066,26.60000038,0.1727542728,95.5
35,Vermont,1986,131.1999969,9.907774925,27.60000038,0.1681661904,104.9000015
35,Vermont,1987,128.3000031,9.935688019,27.79999924,0.1635780931,113.8000031
35,Vermont,1988,128.6999969,9.960270882,27.0,0.1589900106,123.6999969
35,Vermont,1989,120.9000015,9.992055893,26.0,0.1544019133,129.6999969
35,Vermont,1990,124.3000031,9.972932816,26.10000038,0.1498138309,143.6999969
35,Vermont,1991,120.9000015,9.951282501,25.0,,150.1000061
35,Vermont,1992,126.5,9.976772308,23.89999962,,168.0
35,Vermont,1993,117.1999969,9.979686737,23.70000076,,173.8000031
35,Vermont,1994,120.3000031,9.993938446,23.29999924,,159.6000061
35,Vermont,1995,123.1999969,10.04172039,22.79999924,,160.1000061
35,Vermont,1996,102.5,10.0610075,23.29999924,,196.3999939
35,Vermont,1997,97.69999695,10.04339695,2.5,,201.8999939
35,Vermont,1998,97.0,,,,213.8999939
35,Vermont,1999,94.09999847,,,,233.6999969
35,Vermont,2000,88.90000153,,,,301.1000061
36,Virginia,1970,124.3000031,,,0.1894216239,28.79999924
36,Virginia,1971,128.3999939,,,0.1898735166,30.20000076
36,Virginia,1972,137.0,9.736405373,,0.1903254092,29.89999962
36,Virginia,1973,143.1000061,9.781524658,,0.1907772869,30.10000038
36,Virginia,1974,149.6000061,9.772517204,,0.1912291795,31.29999924
36,Virginia,1975,152.6999969,9.761776924,,0.1916810721,33.59999847
36,Virginia,1976,158.1000061,9.799572945,,0.1921329647,37.90000153
36,Virginia,1977,157.6999969,9.828063011,,0.1925848573,38.40000153
36,Virginia,1978,155.8999939,9.868163109,,0.1930367351,42.79999924
36,Virginia,1979,151.8000031,9.870886803,,0.1934886277,45.79999924
36,Virginia,1980,148.8999939,9.866592407,,0.1939405203,48.5
36,Virginia,1981,149.8999939,9.867190361,,0.1898061335,51.79999924
36,Virginia,1982,147.3999939,9.870553017,,0.1856717318,56.40000153
36,Virginia,1983,144.6999969,9.907087326,,0.1815373302,68.80000305
36,Virginia,1984,136.8000031,9.955709457,22.39999962,0.1774029434,76.0
36,Virginia,1985,134.6000061,9.984970093,22.39999962,0.1732685566,83.59999847
36,Virginia,1986,135.8000031,10.03190517,23.39999962,0.1691341549,91.30000305
36,Virginia,1987,133.0,10.05442619,23.5,0.1649997532,94.59999847
36,Virginia,1988,129.5,10.07845879,23.29999924,0.1608653665,102.0999985
36,Virginia,1989,122.5,10.09795761,23.60000038,0.1567309797,109.4000015
36,Virginia,1990,118.9000015,10.08652878,24.0,0.152596578,128.6000061
36,Virginia,1991,109.0999985,10.07137775,23.0,,136.5
36,Virginia,1992,108.1999969,10.08065128,22.5,,157.8999939
36,Virginia,1993,105.4000015,10.08279133,22.20000076,,165.6999969
36,Virginia,1994,106.1999969,10.10627842,21.70000076,,156.5
36,Virginia,1995,106.6999969,10.15624428,20.70000076,,157.5
36,Virginia,1996,104.5999985,10.17183113,20.60000038,,159.6000061
36,Virginia,1997,108.0,10.17056465,20.5,,159.6000061
36,Virginia,1998,105.5999985,,,,162.1999969
36,Virginia,1999,102.0999985,,,,183.6999969
36,Virginia,2000,96.69999695,,,,252.8000031
37,West Virginia,1970,114.5,,,0.1725917459,33.70000076
37,West Virginia,1971,111.5,,,0.1731274426,41.59999847
37,West Virginia,1972,117.5,9.542987823,,0.1736631393,41.29999924
37,West Virginia,1973,116.5999985,9.569655418,,0.1741988361,39.90000153
37,West Virginia,1974,119.9000015,9.565595627,,0.1747345328,42.0
37,West Virginia,1975,123.1999969,9.58530426,,0.1752702296,45.20000076
37,West Virginia,1976,129.6999969,9.626164436,,0.1758059263,48.40000153
37,West Virginia,1977,133.8999939,9.658364296,,0.1763416231,48.90000153
37,West Virginia,1978,131.6000061,9.687846184,,0.1768773198,53.90000153
37,West Virginia,1979,122.0999985,9.683866501,,0.1774130166,62.40000153
37,West Virginia,1980,122.3000031,9.652031898,,0.1779487133,64.30000305
37,West Virginia,1981,120.5,9.629268646,,0.1746691614,66.19999695
37,West Virginia,1982,119.8000031,9.626737595,,0.1713896096,75.09999847
37,West Virginia,1983,115.6999969,9.612957001,,0.1681100577,88.19999695
37,West Virginia,1984,111.9000015,9.640778542,19.70000076,0.1648305058,97.19999695
37,West Virginia,1985,109.0999985,9.651716232,19.70000076,0.1615509689,103.1999969
37,West Virginia,1986,112.0999985,9.688000679,19.60000038,0.158271417,104.0999985
37,West Virginia,1987,107.5,9.683080673,19.89999962,0.1549918652,112.8000031
37,West Virginia,1988,109.0999985,9.708300591,20.10000038,0.1517123133,122.1999969
37,West Virginia,1989,104.0,9.724772453,20.20000076,0.1484327614,131.1999969
37,West Virginia,1990,104.0999985,9.7483778,21.70000076,0.1451532096,142.8999939
37,West Virginia,1991,100.0999985,9.757508278,21.5,,144.1000061
37,West Virginia,1992,97.90000153,9.784765244,21.0,,158.1999969
37,West Virginia,1993,111.0,9.794651031,21.60000038,,166.1999969
37,West Virginia,1994,104.1999969,9.830105782,21.5,,150.1000061
37,West Virginia,1995,115.1999969,9.834269524,20.89999962,,156.8000031
37,West Virginia,1996,112.6999969,9.845186234,21.0,,157.3000031
37,West Virginia,1997,114.5,9.837126732,21.0,,160.8999939
37,West Virginia,1998,114.5999985,,,,171.1000061
37,West Virginia,1999,112.4000015,,,,192.3999939
37,West Virginia,2000,107.9000015,,,,253.6999969
38,Wisconsin,1970,106.4000015,,,0.1742870063,38.5
38,Wisconsin,1971,105.4000015,,,0.1763440669,40.20000076
38,Wisconsin,1972,108.8000031,9.749258995,,0.1784011275,40.29999924
38,Wisconsin,1973,109.5,9.797751427,,0.1804581881,42.59999847
38,Wisconsin,1974,111.8000031,9.782348633,,0.1825152487,43.90000153
38,Wisconsin,1975,113.5,9.766183853,,0.1845723093,46.59999847
38,Wisconsin,1976,115.4000015,9.807608604,,0.1866293848,51.29999924
38,Wisconsin,1977,117.1999969,9.852297783,,0.1886864454,52.09999847
38,Wisconsin,1978,116.6999969,9.889820099,,0.190743506,57.09999847
38,Wisconsin,1979,117.0999985,9.89231205,,0.1928005666,58.70000076
38,Wisconsin,1980,117.5999985,9.855584145,,0.1948576272,61.20000076
38,Wisconsin,1981,119.9000015,9.834293365,,0.1897798181,64.90000153
38,Wisconsin,1982,115.5999985,9.821298599,,0.184702009,75.0
38,Wisconsin,1983,106.3000031,9.838350296,,0.1796241999,92.0
38,Wisconsin,1984,105.5999985,9.881548882,32.90000153,0.1745463908,100.8000031
38,Wisconsin,1985,107.0,9.894386292,32.09999847,0.1694685817,106.8000031
38,Wisconsin,1986,105.4000015,9.932972908,32.70000076,0.1643907726,110.8000031
38,Wisconsin,1987,106.0,9.941293716,31.5,0.1593129635,116.3000031
38,Wisconsin,1988,102.5999985,9.947214127,31.0,0.1542351544,128.6000061
38,Wisconsin,1989,100.3000031,9.965262413,30.20000076,0.1491573453,138.3000031
38,Wisconsin,1990,94.0,9.96933651,30.5,0.1440795362,151.1000061
38,Wisconsin,1991,95.5,9.960520744,29.0,,158.6000061
38,Wisconsin,1992,96.19999695,9.992659569,28.10000038,,176.5
38,Wisconsin,1993,91.19999695,9.9995327,28.29999924,,195.5
38,Wisconsin,1994,91.80000305,10.03168201,28.29999924,,178.6000061
38,Wisconsin,1995,93.5,10.07112026,28.0,,188.0
38,Wisconsin,1996,92.09999847,10.09000111,27.60000038,,200.5
38,Wisconsin,1997,91.90000153,10.09384441,28.60000038,,200.6999969
38,Wisconsin,1998,88.69999695,,,,210.8000031
38,Wisconsin,1999,84.40000153,,,,243.5
38,Wisconsin,2000,80.09999847,,,,312.7999878
39,Wyoming,1970,132.1999969,,,0.1746987998,34.09999847
39,Wyoming,1971,131.6999969,,,0.1772289276,34.40000153
39,Wyoming,1972,140.0,9.766710281,,0.1797590405,34.40000153
39,Wyoming,1973,141.1999969,9.843484879,,0.1822891533,34.40000153
39,Wyoming,1974,145.8000031,9.859290123,,0.1848192811,35.79999924
39,Wyoming,1975,160.6999969,9.848104477,,0.1873494089,38.59999847
39,Wyoming,1976,161.5,9.871498108,,0.1898795217,42.59999847
39,Wyoming,1977,160.3999939,9.923920631,,0.1924096346,43.40000153
39,Wyoming,1978,160.3000031,10.00353336,,0.1949397624,49.79999924
39,Wyoming,1979,168.6000061,10.01673603,,0.1974698901,51.70000076
39,Wyoming,1980,158.1000061,10.01395512,,0.200000003,55.29999924
39,Wyoming,1981,163.1000061,9.99971962,,0.1935517639,55.90000153
39,Wyoming,1982,157.6999969,9.945314407,,0.1871035248,64.30000305
39,Wyoming,1983,141.1999969,9.884187698,,0.1806552857,71.0
39,Wyoming,1984,128.8999939,9.88435173,26.29999924,0.1742070466,81.69999695
39,Wyoming,1985,125.6999969,9.910658836,26.0,0.1677588224,87.40000153
39,Wyoming,1986,124.8000031,9.874266624,24.5,0.1613105834,97.80000305
39,Wyoming,1987,110.4000015,9.839848518,24.5,0.1548623443,102.6999969
39,Wyoming,1988,114.3000031,9.87064743,23.60000038,0.1484141052,112.9000015
